config,trial,sender_id,policy,step,rtt_ms,throughput_mbps,loss_pct,reward
cubic_only,7,0,cubic,34,1829.260009765625,2.640000104904175,7.084785133565622,-29.822170259883322
cubic_only,7,0,cubic,35,1758.3399658203125,2.930000066757202,6.938388625592417,-28.530176842630755
cubic_only,7,0,cubic,36,1761.300048828125,3.119999885559082,6.543894153406043,-27.580788909534256
cubic_only,7,0,cubic,37,1698.760009765625,3.130000114440918,6.524064171122995,-26.905728325461325
cubic_only,7,0,cubic,38,1501.760009765625,3.2699999809265137,6.29190304280557,-24.331406202340876
cubic_only,7,0,cubic,39,1449.22998046875,3.069999933242798,6.078724464374688,-23.57974880019408
cubic_only,7,1,cubic,0,169.19900512695312,2.440000057220459,0.0,0.7480100059509278
cubic_only,7,1,cubic,1,195.74099731445312,2.440000057220459,0.0,0.48259008407592763
cubic_only,7,1,cubic,2,215.85800170898438,2.390000104904175,0.0,0.23142008781433088
cubic_only,7,1,cubic,3,248.14599609375,2.4600000381469727,0.0,-0.02145992279052722
cubic_only,7,1,cubic,4,274.8659973144531,2.4600000381469727,0.0,-0.2886599349975585
cubic_only,7,1,cubic,5,297.8559875488281,2.4100000858306885,0.0,-0.5685597896575927
cubic_only,7,1,cubic,6,322.1709899902344,2.390000104904175,0.0,-0.8317097949981691
cubic_only,7,1,cubic,7,354.76300048828125,2.440000057220459,0.0,-1.1076299476623537
cubic_only,7,1,cubic,8,373.14801025390625,2.380000114440918,0.0,-1.3514799880981445
cubic_only,7,1,cubic,9,403.8080139160156,2.4100000858306885,0.0,-1.6280800533294677
cubic_only,7,1,cubic,10,431.5169982910156,2.4600000381469727,0.0,-1.8551699447631833
cubic_only,7,1,cubic,11,476.1759948730469,2.5,0.0,-2.261759948730469
cubic_only,7,1,cubic,12,549.4400024414062,2.5199999809265137,0.0,-2.974400043487549
cubic_only,7,1,cubic,13,653.3150024414062,2.5299999713897705,0.0,-4.003150053024292
cubic_only,7,1,cubic,14,688.8679809570312,2.2300000190734863,0.0,-4.6586797904968265
cubic_only,7,1,cubic,15,795.35498046875,2.5799999237060547,0.0,-5.373549880981446
cubic_only,7,1,cubic,16,976.9990234375,2.4700000286102295,0.0,-7.29999020576477
cubic_only,7,1,cubic,17,1001.2100219726562,2.5999999046325684,0.0,-7.412100315093994
cubic_only,7,1,cubic,18,1193.1099853515625,2.2200000286102295,0.0,-9.711099824905396
cubic_only,7,1,cubic,19,1307.8900146484375,2.630000114440918,0.0,-10.448900032043458
cubic_only,7,1,cubic,20,1307.8900146484375,2.630000114440918,0.0,-10.448900032043458
cubic_only,7,1,cubic,21,1601.8599853515625,2.180000066757202,0.0,-13.838599786758422
cubic_only,7,1,cubic,22,1791.760009765625,2.6700000762939453,0.0,-15.247600021362306
cubic_only,7,1,cubic,23,1791.760009765625,2.6700000762939453,0.0,-15.247600021362306
cubic_only,7,1,cubic,24,2007.1500244140625,2.4100000858306885,0.0,-17.661500158309938
cubic_only,7,1,cubic,25,2007.1500244140625,2.4100000858306885,0.0,-17.661500158309938
cubic_only,7,1,cubic,26,2339.139892578125,2.5399999618530273,1.8959774532410967,-24.643353870410415
cubic_only,7,1,cubic,27,2341.31005859375,2.5399999618530273,2.3580121703853956,-25.589124964855262
cubic_only,7,1,cubic,28,2291.070068359375,2.609999895095825,2.772876228888329,-25.84645324627458
cubic_only,7,1,cubic,29,2291.070068359375,2.609999895095825,2.772876228888329,-25.84645324627458
cubic_only,7,1,cubic,30,2262.239990234375,2.3499999046325684,5.622581379467334,-31.51756275664585
cubic_only,7,1,cubic,31,2200.280029296875,2.190000057220459,5.612932195779075,-31.038664627306442
cubic_only,7,1,cubic,32,2133.18994140625,2.180000066757202,5.678515537670467,-30.508930422646234
cubic_only,7,1,cubic,33,40.11199951171875,2.049999952316284,7.303491111587063,-12.95810226597503
cubic_only,7,1,cubic,34,1806.3599853515625,2.130000114440918,7.344167866694096,-30.6219354724629
cubic_only,7,1,cubic,35,1769.77001953125,2.3499999046325684,7.320073815870412,-29.987847922420755
cubic_only,7,1,cubic,36,1761.68994140625,2.5899999141693115,7.220873786407767,-29.468647072708723
cubic_only,7,1,cubic,37,1742.22998046875,2.609999895095825,6.823394495412844,-28.459088900417363
cubic_only,7,1,cubic,38,1544.8800048828125,2.6500000953674316,6.802591463414634,-26.403982880289963
cubic_only,7,1,cubic,39,1422.1700439453125,2.440000057220459,6.492089470812875,-24.765879323858414
cubic_only,7,2,cubic,0,172.0679931640625,2.369999885559082,0.0,0.6493199539184571
cubic_only,7,2,cubic,1,195.58900451660156,2.380000114440918,0.0,0.42411006927490225
cubic_only,7,2,cubic,2,218.22900390625,2.430000066757202,0.0,0.24771002769470218
cubic_only,7,2,cubic,3,240.97799682617188,2.359999895095825,0.0,-0.0497800731658935
cubic_only,7,2,cubic,4,264.77398681640625,2.3299999237060547,0.0,-0.3177399444580078
cubic_only,7,2,cubic,5,292.40899658203125,2.3499999046325684,0.0,-0.5740900611877442
cubic_only,7,2,cubic,6,324.7699890136719,2.4200000762939453,0.0,-0.8276998138427736
cubic_only,7,2,cubic,7,352.89898681640625,2.3399999141693115,0.0,-1.188989953994751
cubic_only,7,2,cubic,8,375.65899658203125,2.4000000953674316,0.0,-1.356589870452881
cubic_only,7,2,cubic,9,393.7909851074219,2.359999895095825,0.0,-1.5779099559783933
cubic_only,7,2,cubic,10,437.72601318359375,2.4200000762939453,0.0,-1.9572600555419921
cubic_only,7,2,cubic,11,490.64801025390625,2.5,0.0,-2.4064801025390627
cubic_only,7,2,cubic,12,567.4329833984375,2.5,0.0,-3.174329833984375
cubic_only,7,2,cubic,13,646.4550170898438,2.299999952316284,0.0,-4.1645502185821535
cubic_only,7,2,cubic,14,711.510009765625,2.3499999046325684,0.0,-4.765100193023682
cubic_only,7,2,cubic,15,840.7160034179688,2.5799999237060547,0.0,-5.827160110473633
cubic_only,7,2,cubic,16,895.7009887695312,2.3499999046325684,0.0,-6.607009983062744
cubic_only,7,2,cubic,17,1063.1800537109375,2.609999895095825,0.0,-8.02180064201355
cubic_only,7,2,cubic,18,1163.030029296875,2.3299999237060547,0.0,-9.300300369262695
cubic_only,7,2,cubic,19,1363.260009765625,2.4700000286102295,0.0,-11.16260006904602
cubic_only,7,2,cubic,20,1408.030029296875,2.630000114440918,0.0,-11.450300178527833
cubic_only,7,2,cubic,21,1591.030029296875,2.319999933242798,0.0,-13.590300359725951
cubic_only,7,2,cubic,22,1795.72998046875,2.190000057220459,0.0,-15.767299747467042
cubic_only,7,2,cubic,23,1875.4300537109375,2.3399999141693115,0.06581112207963145,-16.54592286709933
cubic_only,7,2,cubic,24,1875.4300537109375,2.3399999141693115,0.06581112207963145,-16.54592286709933
cubic_only,7,2,cubic,25,2155.43994140625,1.940000057220459,0.06555227794165848,-19.74550391272536
cubic_only,7,2,cubic,26,2155.43994140625,1.940000057220459,0.06555227794165848,-19.74550391272536
cubic_only,7,2,cubic,27,2238.969970703125,1.399999976158142,0.061671292013567684,-21.113042314900245
cubic_only,7,2,cubic,28,2238.969970703125,1.399999976158142,0.061671292013567684,-21.113042314900245
cubic_only,7,2,cubic,29,2238.969970703125,1.399999976158142,0.061671292013567684,-21.113042314900245
cubic_only,7,2,cubic,30,2278.929931640625,1.3300000429153442,0.06140620202640467,-21.582111677543715
cubic_only,7,2,cubic,31,2137.360107421875,1.059999942779541,0.057653502450273855,-20.428908136339757
cubic_only,7,2,cubic,32,2137.360107421875,1.059999942779541,0.057653502450273855,-20.428908136339757
cubic_only,7,2,cubic,33,1936.18994140625,1.0399999618530273,0.08610792192881746,-18.494115296067108
cubic_only,7,2,cubic,34,1827.22998046875,1.2200000286102295,0.11052777010223819,-17.273355316281744
cubic_only,7,2,cubic,35,1830.1600341796875,1.2100000381469727,0.11013215859030837,-17.31186462083052
cubic_only,7,2,cubic,36,1781.25,1.4199999570846558,0.10979961570134504,-16.612099274318034
cubic_only,7,2,cubic,37,1678.3699951171875,1.0700000524520874,0.10582010582010581,-15.92534011036
cubic_only,7,2,cubic,38,1671.4100341796875,1.0299999713897705,0.10542962572482868,-15.894959621856762
cubic_only,7,2,cubic,39,1542.5799560546875,1.0499999523162842,0.10506960861570791,-14.585938825462005
cubic_only,7,3,cubic,0,157.36700439453125,2.4100000858306885,0.0,0.8363300418853761
cubic_only,7,3,cubic,1,197.6739959716797,1.9600000381469727,0.0,-0.01673992156982429
cubic_only,7,3,cubic,2,221.968994140625,2.390000104904175,0.0,0.17031016349792472
cubic_only,7,3,cubic,3,242.572998046875,2.319999933242798,0.0,-0.10573004722595236
cubic_only,7,3,cubic,4,267.2179870605469,2.319999933242798,0.0,-0.35217993736267106
cubic_only,7,3,cubic,5,294.9010009765625,2.390000104904175,0.0,-0.5590099048614503
cubic_only,7,3,cubic,6,328.29901123046875,2.390000104904175,0.0,-0.8929900074005128
cubic_only,7,3,cubic,7,348.489013671875,2.3499999046325684,0.0,-1.1348902320861818
cubic_only,7,3,cubic,8,379.364990234375,2.380000114440918,0.0,-1.4136497879028322
cubic_only,7,3,cubic,9,397.3659973144531,2.390000104904175,0.0,-1.5836598682403564
cubic_only,7,3,cubic,10,420.76300048828125,2.369999885559082,0.0,-1.8376301193237303
cubic_only,7,3,cubic,11,474.5190124511719,2.299999952316284,0.0,-2.445190172195435
cubic_only,7,3,cubic,12,521.155029296875,2.3399999141693115,0.0,-2.871550378799438
cubic_only,7,3,cubic,13,618.5130004882812,2.3399999141693115,0.0,-3.845130090713501
cubic_only,7,3,cubic,14,715.2589721679688,2.5199999809265137,0.0,-4.632589740753174
cubic_only,7,3,cubic,15,864.093017578125,2.380000114440918,0.0,-6.260930061340332
cubic_only,7,3,cubic,16,886.9390258789062,2.549999952316284,0.0,-6.319390306472778
cubic_only,7,3,cubic,17,1098.280029296875,2.390000104904175,0.0,-8.592800188064576
cubic_only,7,3,cubic,18,1134.050048828125,2.5799999237060547,0.0,-8.760500564575196
cubic_only,7,3,cubic,19,1261.2900390625,2.309999942779541,0.0,-10.30290044784546
cubic_only,7,3,cubic,20,1503.3699951171875,2.5999999046325684,0.0,-12.433700046539307
cubic_only,7,3,cubic,21,1515.8599853515625,2.609999895095825,0.0,-12.5485999584198
cubic_only,7,3,cubic,22,1753.1500244140625,2.309999942779541,0.0,-15.221500301361083
cubic_only,7,3,cubic,23,1905.5400390625,2.359999895095825,0.0,-16.695400495529174
cubic_only,7,3,cubic,24,2041.030029296875,2.7799999713897705,0.0,-17.63030032157898
cubic_only,7,3,cubic,25,2041.030029296875,2.7799999713897705,0.0,-17.63030032157898
cubic_only,7,3,cubic,26,2248.969970703125,2.440000057220459,0.18959913326110509,-20.428897916333
cubic_only,7,3,cubic,27,2260.989990234375,2.630000114440918,0.453091684434968,-20.886083156772767
cubic_only,7,3,cubic,28,2283.989990234375,2.690000057220459,4.832535885167464,-29.81497161545822
cubic_only,7,3,cubic,29,2284.1201171875,2.690000057220459,4.91412213740458,-29.9794453894637
cubic_only,7,3,cubic,30,2284.1201171875,2.690000057220459,4.91412213740458,-29.9794453894637
cubic_only,7,3,cubic,31,2112.81005859375,2.4000000953674316,4.996530187369882,-28.721160865309834
cubic_only,7,3,cubic,32,1995.6600341796875,2.0299999713897705,7.13181717818503,-32.19023472677716
cubic_only,7,3,cubic,33,1995.6600341796875,2.0299999713897705,7.13181717818503,-32.19023472677716
cubic_only,7,3,cubic,34,1832.0699462890625,2.0999999046325684,7.234230260255845,-30.689160078769746
cubic_only,7,3,cubic,35,1844.6800537109375,1.9299999475479126,6.968345018058211,-30.453490625677887
cubic_only,7,3,cubic,36,1844.6800537109375,1.9299999475479126,6.968345018058211,-30.453490625677887
cubic_only,7,3,cubic,37,1820.5,2.009999990463257,6.699346405228758,-29.59369281999426
cubic_only,7,3,cubic,38,1501.02001953125,1.1799999475479126,6.463054187192118,-26.756308622148822
cubic_only,7,3,cubic,39,1501.02001953125,1.1799999475479126,6.463054187192118,-26.756308622148822
cubic_only,8,0,cubic,0,165.74099731445312,2.4700000286102295,0.0,0.8125900554656982
cubic_only,8,0,cubic,1,193.7830047607422,2.430000066757202,0.0,0.4921700191497802
cubic_only,8,0,cubic,2,222.61700439453125,2.4700000286102295,0.0,0.243829984664917
cubic_only,8,0,cubic,3,245.3509979248047,2.5,0.0,0.046490020751952965
cubic_only,8,0,cubic,4,269.5820007324219,2.490000009536743,0.0,-0.20581999778747573
cubic_only,8,0,cubic,5,299.2149963378906,2.509999990463257,0.0,-0.48214997291564954
cubic_only,8,0,cubic,6,318.5069885253906,2.4200000762939453,0.0,-0.7650698089599608
cubic_only,8,0,cubic,7,351.03900146484375,2.4600000381469727,0.0,-1.050389976501465
cubic_only,8,0,cubic,8,368.86199951171875,2.390000104904175,0.0,-1.2986198902130126
cubic_only,8,0,cubic,9,401.8070068359375,2.4800000190734863,0.0,-1.5380700492858885
cubic_only,8,0,cubic,10,421.385986328125,2.4700000286102295,0.0,-1.7438598346710208
cubic_only,8,0,cubic,11,469.3110046386719,2.380000114440918,0.0,-2.3131099319458004
cubic_only,8,0,cubic,12,535.1019897460938,2.3399999141693115,0.0,-3.011019983291626
cubic_only,8,0,cubic,13,625.3289794921875,2.5299999713897705,0.0,-3.723289823532104
cubic_only,8,0,cubic,14,747.260986328125,2.5799999237060547,0.0,-4.892609939575196
cubic_only,8,0,cubic,15,791.989013671875,2.380000114440918,0.0,-5.539890022277832
cubic_only,8,0,cubic,16,940.5789794921875,2.559999942779541,0.0,-6.8457898521423335
cubic_only,8,0,cubic,17,1004.760009765625,2.359999895095825,0.0,-7.687600202560425
cubic_only,8,0,cubic,18,1208.3199462890625,2.630000114440918,0.0,-9.453199348449708
cubic_only,8,0,cubic,19,1224.02001953125,2.559999942779541,0.0,-9.68020025253296
cubic_only,8,0,cubic,20,1350.9200439453125,2.359999895095825,0.0,-11.1492005443573
cubic_only,8,0,cubic,21,1635.5,2.6700000762939453,0.0,-13.684999923706055
cubic_only,8,0,cubic,22,1667.8399658203125,2.569999933242798,0.0,-14.108399724960329
cubic_only,8,0,cubic,23,1898.3499755859375,2.3399999141693115,0.0,-16.643499841690062
cubic_only,8,0,cubic,24,1951.8599853515625,2.130000114440918,0.0,-17.388599739074706
cubic_only,8,0,cubic,25,2294.14990234375,2.690000057220459,0.0,-20.251498966217042
cubic_only,8,0,cubic,26,2354.239990234375,2.6700000762939453,0.0,-20.872399826049804
cubic_only,8,0,cubic,27,2354.239990234375,2.6700000762939453,0.0,-20.872399826049804
cubic_only,8,0,cubic,28,2392.10009765625,2.6600000858306885,0.32098765432098764,-21.902976199373786
cubic_only,8,0,cubic,29,2410.929931640625,2.6500000953674316,3.467799009200283,-28.394897239439384
cubic_only,8,0,cubic,30,2410.159912109375,2.6500000953674316,5.887502735828408,-33.226604497383136
cubic_only,8,0,cubic,31,2366.610107421875,2.1500000953674316,5.9580969009166305,-33.43229478068458
cubic_only,8,0,cubic,32,2173.8701171875,2.619999885559082,5.966587112171838,-31.051875510659592
cubic_only,8,0,cubic,33,1870.1199951171875,2.0799999237060547,7.897374223291241,-32.41594847404831
cubic_only,8,0,cubic,34,1867.8599853515625,2.0999999046325684,7.9342817070727305,-32.447163363028515
cubic_only,8,0,cubic,35,1865.199951171875,2.3299999237060547,8.063225290116046,-32.44845016824479
cubic_only,8,0,cubic,36,40.06100082397461,2.7100000381469727,7.625845229151015,-12.942300428394802
cubic_only,8,0,cubic,37,1812.760009765625,2.5799999237060547,7.577157641840695,-30.701915457631586
cubic_only,8,0,cubic,38,1812.760009765625,2.390000104904175,7.570162481536189,-30.877924955824454
cubic_only,8,0,cubic,39,1790.8900146484375,2.6500000953674316,7.317508477601285,-29.893917006319512
cubic_only,8,1,cubic,0,169.3070068359375,2.440000057220459,0.0,0.7469299888610841
cubic_only,8,1,cubic,1,195.50999450683594,2.440000057220459,0.0,0.4849001121520997
cubic_only,8,1,cubic,2,215.83399963378906,2.390000104904175,0.0,0.23166010856628416
cubic_only,8,1,cubic,3,247.71099853515625,2.4600000381469727,0.0,-0.017109947204589915
cubic_only,8,1,cubic,4,272.2449951171875,2.490000009536743,0.0,-0.232449941635132
cubic_only,8,1,cubic,5,297.9440002441406,2.4100000858306885,0.0,-0.5694399166107176
cubic_only,8,1,cubic,6,322.197998046875,2.390000104904175,0.0,-0.8319798755645751
cubic_only,8,1,cubic,7,354.66400146484375,2.440000057220459,0.0,-1.1066399574279786
cubic_only,8,1,cubic,8,371.3869934082031,2.390000104904175,0.0,-1.3238698291778563
cubic_only,8,1,cubic,9,403.29400634765625,2.4000000953674316,0.0,-1.632939968109131
cubic_only,8,1,cubic,10,429.5889892578125,2.4700000286102295,0.0,-1.8258898639678955
cubic_only,8,1,cubic,11,476.0150146484375,2.5,0.0,-2.260150146484375
cubic_only,8,1,cubic,12,548.3350219726562,2.5299999713897705,0.0,-2.9533502483367924
cubic_only,8,1,cubic,13,653.8660278320312,2.5299999713897705,0.0,-4.008660306930542
cubic_only,8,1,cubic,14,677.7990112304688,2.359999895095825,0.0,-4.417990217208862
cubic_only,8,1,cubic,15,792.5560302734375,2.569999933242798,0.0,-5.355560369491577
cubic_only,8,1,cubic,16,970.6710205078125,2.4800000190734863,0.0,-7.226710186004638
cubic_only,8,1,cubic,17,995.5880126953125,2.609999895095825,0.0,-7.345880231857301
cubic_only,8,1,cubic,18,1192.3800048828125,2.240000009536743,0.0,-9.683800039291382
cubic_only,8,1,cubic,19,1302.2900390625,2.630000114440918,0.0,-10.392900276184083
cubic_only,8,1,cubic,20,1368.3800048828125,2.299999952316284,0.0,-11.383800096511841
cubic_only,8,1,cubic,21,1602.93994140625,2.180000066757202,0.0,-13.849399347305297
cubic_only,8,1,cubic,22,1790.72998046875,2.609999895095825,0.0,-15.297299909591676
cubic_only,8,1,cubic,23,1790.72998046875,2.609999895095825,0.0,-15.297299909591676
cubic_only,8,1,cubic,24,2087.14990234375,2.3299999237060547,0.0,-18.541499099731446
cubic_only,8,1,cubic,25,2087.14990234375,2.3299999237060547,0.0,-18.541499099731446
cubic_only,8,1,cubic,26,2387.219970703125,2.259999990463257,2.862493311931514,-27.33718634043102
cubic_only,8,1,cubic,27,2391.510009765625,2.2699999809265137,3.56300759758973,-28.771115311909195
cubic_only,8,1,cubic,28,2391.510009765625,2.2699999809265137,3.56300759758973,-28.771115311909195
cubic_only,8,1,cubic,29,2407.72998046875,2.25,4.050567595459237,-29.928434995605972
cubic_only,8,1,cubic,30,2403.35009765625,2.180000066757202,5.5162313888210885,-32.88596368744747
cubic_only,8,1,cubic,31,2286.820068359375,1.7699999809265137,5.943152454780361,-32.984505612227956
cubic_only,8,1,cubic,32,2101.81005859375,1.7599999904632568,6.357708430367955,-31.973517456210153
cubic_only,8,1,cubic,33,2101.81005859375,1.7599999904632568,6.357708430367955,-31.973517456210153
cubic_only,8,1,cubic,34,1866.780029296875,1.8200000524520874,7.265235306874865,-31.37827085426639
cubic_only,8,1,cubic,35,1866.780029296875,1.8200000524520874,7.265235306874865,-31.37827085426639
cubic_only,8,1,cubic,36,1847.3399658203125,2.069999933242798,7.224498598231615,-30.852396921423555
cubic_only,8,1,cubic,37,1733.0400390625,2.200000047683716,6.769044251363912,-28.66848884566911
cubic_only,8,1,cubic,38,1733.0400390625,2.200000047683716,6.769044251363912,-28.66848884566911
cubic_only,8,1,cubic,39,1754.5400390625,2.1500000953674316,6.729610285255123,-28.854620865767814
cubic_only,8,2,cubic,0,171.718994140625,2.369999885559082,0.0,0.6528099441528321
cubic_only,8,2,cubic,1,195.8070068359375,2.4200000762939453,0.0,0.4619300079345703
cubic_only,8,2,cubic,2,218.21299743652344,2.430000066757202,0.0,0.24787009239196767
cubic_only,8,2,cubic,3,241.02000427246094,2.359999895095825,0.0,-0.05020014762878411
cubic_only,8,2,cubic,4,264.47698974609375,2.3499999046325684,0.0,-0.29476999282836935
cubic_only,8,2,cubic,5,292.47900390625,2.3499999046325684,0.0,-0.5747901344299318
cubic_only,8,2,cubic,6,324.760986328125,2.4200000762939453,0.0,-0.8276097869873045
cubic_only,8,2,cubic,7,351.90899658203125,2.3399999141693115,0.0,-1.1790900516510008
cubic_only,8,2,cubic,8,373.9159851074219,2.4100000858306885,0.0,-1.32915976524353
cubic_only,8,2,cubic,9,393.2820129394531,2.359999895095825,0.0,-1.5728202342987059
cubic_only,8,2,cubic,10,435.08599853515625,2.390000104904175,0.0,-1.960859880447388
cubic_only,8,2,cubic,11,490.6310119628906,2.5,0.0,-2.4063101196289063
cubic_only,8,2,cubic,12,566.7239990234375,2.509999990463257,0.0,-3.157239999771118
cubic_only,8,2,cubic,13,646.739990234375,2.299999952316284,0.0,-4.167399950027466
cubic_only,8,2,cubic,14,714.593994140625,2.3499999046325684,0.0,-4.795940036773682
cubic_only,8,2,cubic,15,833.60302734375,2.569999933242798,0.0,-5.7660303401947015
cubic_only,8,2,cubic,16,895.8209838867188,2.3399999141693115,0.0,-6.618209924697876
cubic_only,8,2,cubic,17,1057.9300537109375,2.5999999046325684,0.0,-7.979300632476807
cubic_only,8,2,cubic,18,1169.530029296875,2.3299999237060547,0.0,-9.365300369262695
cubic_only,8,2,cubic,19,1360.9599609375,2.490000009536743,0.0,-11.119599599838256
cubic_only,8,2,cubic,20,1398.989990234375,2.630000114440918,0.0,-11.359899787902831
cubic_only,8,2,cubic,21,1604.1500244140625,2.3299999237060547,0.0,-13.71150032043457
cubic_only,8,2,cubic,22,1795.3399658203125,2.2100000381469727,0.0,-15.743399620056152
cubic_only,8,2,cubic,23,1939.1500244140625,2.680000066757202,0.0,-16.711500177383424
cubic_only,8,2,cubic,24,1939.1500244140625,2.680000066757202,0.0,-16.711500177383424
cubic_only,8,2,cubic,25,1939.1500244140625,2.680000066757202,0.0,-16.711500177383424
cubic_only,8,2,cubic,26,2301.93994140625,2.309999942779541,0.0,-20.70939947128296
cubic_only,8,2,cubic,27,2398.56005859375,2.2699999809265137,4.070521130412238,-29.85664286583546
cubic_only,8,2,cubic,28,2399.75,2.2699999809265137,5.012531328320802,-31.75256267571509
cubic_only,8,2,cubic,29,2399.75,2.2699999809265137,5.012531328320802,-31.75256267571509
cubic_only,8,2,cubic,30,2409.64990234375,2.259999990463257,5.489614243323442,-32.81572751962113
cubic_only,8,2,cubic,31,2153.35009765625,1.7599999904632568,6.841372912801484,-33.456246811702215
cubic_only,8,2,cubic,32,2142.110107421875,1.75,7.440476190476191,-34.552053455171134
cubic_only,8,2,cubic,33,1924.989990234375,1.7400000095367432,7.5929283771532186,-32.69575664711344
cubic_only,8,2,cubic,34,1874.949951171875,1.909999966621399,7.459363170786016,-31.758225886669383
cubic_only,8,2,cubic,35,1860.77001953125,1.940000057220459,7.319653056907129,-31.3070062519063
cubic_only,8,2,cubic,36,1860.77001953125,1.940000057220459,7.319653056907129,-31.3070062519063
cubic_only,8,2,cubic,37,1774.300048828125,2.2100000381469727,7.24910957469097,-30.03121959951622
cubic_only,8,2,cubic,38,1717.3800048828125,2.240000009536743,6.8271507498026835,-28.588101538896748
cubic_only,8,2,cubic,39,1717.3800048828125,2.240000009536743,6.8271507498026835,-28.588101538896748
cubic_only,8,3,cubic,0,157.5330047607422,2.4000000953674316,0.0,0.8246700477600097
cubic_only,8,3,cubic,1,197.81500244140625,1.9600000381469727,0.0,-0.018149986267089746
cubic_only,8,3,cubic,2,221.7570037841797,2.390000104904175,0.0,0.17243006706237773
cubic_only,8,3,cubic,3,241.59800720214844,2.390000104904175,0.0,-0.025979967117309766
cubic_only,8,3,cubic,4,266.7909851074219,2.3399999141693115,0.0,-0.32790993690490744
cubic_only,8,3,cubic,5,294.9739990234375,2.390000104904175,0.0,-0.5597398853302002
cubic_only,8,3,cubic,6,328.4079895019531,2.390000104904175,0.0,-0.8940797901153563
cubic_only,8,3,cubic,7,348.4339904785156,2.3499999046325684,0.0,-1.134340000152588
cubic_only,8,3,cubic,8,377.5920104980469,2.390000104904175,0.0,-1.3859200000762941
cubic_only,8,3,cubic,9,396.7919921875,2.390000104904175,0.0,-1.5779198169708253
cubic_only,8,3,cubic,10,418.9410095214844,2.380000114440918,0.0,-1.8094099807739257
cubic_only,8,3,cubic,11,471.3869934082031,2.299999952316284,0.0,-2.413869981765747
cubic_only,8,3,cubic,12,516.7919921875,2.3299999237060547,0.0,-2.837919998168945
cubic_only,8,3,cubic,13,615.364013671875,2.319999933242798,0.0,-3.8336402034759525
cubic_only,8,3,cubic,14,710.697998046875,2.5299999713897705,0.0,-4.576980009078979
cubic_only,8,3,cubic,15,858.9110107421875,2.390000104904175,0.0,-6.199110002517701
cubic_only,8,3,cubic,16,883.1710205078125,2.5299999713897705,0.0,-6.301710233688354
cubic_only,8,3,cubic,17,1095.22998046875,2.4100000858306885,0.0,-8.542299718856812
cubic_only,8,3,cubic,18,1129.260009765625,2.569999933242798,0.0,-8.722600164413452
cubic_only,8,3,cubic,19,1244.050048828125,2.309999942779541,0.0,-10.13050054550171
cubic_only,8,3,cubic,20,40.077999114990234,2.5999999046325684,0.0,2.1992199134826658
cubic_only,8,3,cubic,21,1513.22998046875,2.619999885559082,0.0,-12.512299919128418
cubic_only,8,3,cubic,22,1731.0999755859375,2.299999952316284,0.0,-15.01099980354309
cubic_only,8,3,cubic,23,1956.989990234375,2.180000066757202,0.0,-17.389899835586547
cubic_only,8,3,cubic,24,2121.659912109375,2.6600000858306885,0.0,-18.556599035263062
cubic_only,8,3,cubic,25,2121.659912109375,2.6600000858306885,0.0,-18.556599035263062
cubic_only,8,3,cubic,26,2121.659912109375,2.6600000858306885,0.0,-18.556599035263062
cubic_only,8,3,cubic,27,2353.02001953125,2.380000114440918,0.2977801840822956,-21.745760449036172
cubic_only,8,3,cubic,28,2408.699951171875,2.4000000953674316,4.1740005028916265,-30.035000422134573
cubic_only,8,3,cubic,29,2410.02001953125,2.4000000953674316,5.611510791366906,-32.92322168267888
cubic_only,8,3,cubic,30,2410.02001953125,2.4000000953674316,5.611510791366906,-32.92322168267888
cubic_only,8,3,cubic,31,2312.75,2.380000114440918,5.690476190476191,-32.12845226651147
cubic_only,8,3,cubic,32,2005.2900390625,1.840000033378601,7.795639726932394,-33.80417981111118
cubic_only,8,3,cubic,33,2004.52001953125,1.840000033378601,7.795639726932394,-33.79647961579869
cubic_only,8,3,cubic,34,1893.3699951171875,1.9800000190734863,7.795639726932394,-32.544979385963174
cubic_only,8,3,cubic,35,1867.56005859375,2.2699999809265137,7.626410363560384,-31.658421332131752
cubic_only,8,3,cubic,36,1856.02001953125,2.1500000953674316,7.649938800489596,-31.71007770092426
cubic_only,8,3,cubic,37,1856.02001953125,2.1500000953674316,7.649938800489596,-31.71007770092426
cubic_only,8,3,cubic,38,1765.3900146484375,2.240000009536743,7.440476190476191,-30.29485251790001
cubic_only,8,3,cubic,39,1758.3199462890625,2.2699999809265137,7.125213756412692,-29.563626994789495
cubic_only,9,0,cubic,0,165.6320037841797,2.4700000286102295,0.0,0.8136799907684327
cubic_only,9,0,cubic,1,193.7550048828125,2.430000066757202,0.0,0.49245001792907717
cubic_only,9,0,cubic,2,222.2209930419922,2.4700000286102295,0.0,0.24779009819030762
cubic_only,9,0,cubic,3,245.51199340820312,2.5,0.0,0.04488006591796889
cubic_only,9,0,cubic,4,269.5639953613281,2.490000009536743,0.0,-0.20563994407653796
cubic_only,9,0,cubic,5,299.11199951171875,2.509999990463257,0.0,-0.4811200046539308
cubic_only,9,0,cubic,6,318.5830078125,2.4200000762939453,0.0,-0.7658300018310547
cubic_only,9,0,cubic,7,351.0920104980469,2.4600000381469727,0.0,-1.0509200668334961
cubic_only,9,0,cubic,8,370.93701171875,2.390000104904175,0.0,-1.3193700122833252
cubic_only,9,0,cubic,9,401.7239990234375,2.4800000190734863,0.0,-1.537239971160889
